post_id,status,title,date,author,content_chars,link
27226,publish,Orgullosamente mujer: Así fue el conversatorio,2020-03-13 04:03:52,webcreativa,3530,https://www.uniremington.edu.co/orgullosamente-mujer/
26318,publish,Palabras de despedida ex directora Uniremington Sede Manizales,2020-02-07 20:44:23,webcreativa,3316,https://www.uniremington.edu.co/palabras-de-despedida/
67556,publish,Participación en agenda global por la iluminación sostenible,2026-01-21 22:08:44,acontreras,8066,https://www.uniremington.edu.co/participacion-en-agenda-global-por-la-iluminacion-sostenible/
63492,publish,Participación en evento internacional sobre seguridad alimentaria y género,2025-06-05 14:55:38,webcreativa,9409,https://www.uniremington.edu.co/participacion-en-evento-internacional-sobre-seguridad-alimentaria-genero/
35559,publish,Participación Feria Universitaria Guacari Valle,2020-12-03 17:01:05,webcreativa,615,https://www.uniremington.edu.co/participacion-feria-universitaria-guacari-valle/
45899,publish,Pasos para lograr una venta,2022-08-09 12:47:50,masteruni,5893,https://www.uniremington.edu.co/pasos-para-lograr-una-venta/
41031,draft,Pasos para solicitar certificados,2021-09-21 16:47:02,webcreativa,710,https://www.uniremington.edu.co/?p=41031
41835,publish,Pautas para el mundo laboral y exaltación de egresados,2021-11-18 19:42:09,masteruni,5343,https://www.uniremington.edu.co/pautas-para-el-mundo-laboral-y-exaltacion-de-egresados/
20846,publish,Paz y reconciliación,2019-07-08 20:38:41,webcreativa,3322,https://www.uniremington.edu.co/paz-y-reconciliacion/
17552,private,Peaje cerritos que se encuentra entre Pereira y Cartago puede desaparecer,2019-05-30 14:36:37,webcreativa,1206,https://www.uniremington.edu.co/peaje-cerritos-que-se-encuentra-entre-pereira-y-cartago-puede-desaparecer/
17532,private,Photochallenge 2019 – “La dictadura de la belleza”,2019-05-30 13:44:12,webcreativa,1439,https://www.uniremington.edu.co/photochallenge-2019-la-dictadura-de-la-belleza/
43500,draft,Ponente de Ingenierías en evento internacional,2022-04-07 16:44:25,masteruni,5859,https://www.uniremington.edu.co/?p=43500
21713,publish,Por segunda vez la uniremington villavicencio participa en el joropodromo,2019-07-18 16:47:04,webcreativa,1189,https://www.uniremington.edu.co/por-segunda-vez-la-uniremington-villavicencio-participa-en-el-joropodromo/
