post_id,status,title,date,author,content_chars,link
28202,publish,Seminario virtual Gestión de la innovación tecnológica,2020-04-28 19:04:04,masteruni,3624,https://www.uniremington.edu.co/evento/seminario-virtual-gestion-de-la-innovacion-tecnologica/
28716,publish,Seminario virtual Gestión de los mercados financieros para la toma de decisiones empresariales,2020-05-06 19:23:16,masteruni,4593,https://www.uniremington.edu.co/evento/gestion-de-los-mercados-financieros-para-la-toma-de-decisiones-empresariales/
28523,publish,Seminario virtual Las TIC aplicadas al desarrollo pedagógico en el aula,2020-04-29 14:17:34,masteruni,3886,https://www.uniremington.edu.co/evento/seminario-virtual-las-tic-aplicadas-al-desarrollo-pedagogico-en-el-aula/
28593,draft,Seminario Virtual Las TIC Aplicadas al Desarrollo Pedagógico en las Aulas,2020-04-27 23:09:57,masteruni,1426,https://www.uniremington.edu.co/?post_type=tribe_events&p=28593
28307,publish,Seminario virtual Programación móvil con Flutter y Dart,2020-04-29 15:05:06,masteruni,3319,https://www.uniremington.edu.co/evento/seminario-virtual-programacion-movil-con-flutter-y-dart/
34275,publish,Seminarios de actualización,2020-10-16 20:07:19,masteruni,3770,https://www.uniremington.edu.co/evento/seminarios-de-actualizacion/
38324,publish,Seminarios de actualización,2021-04-05 14:14:03,masteruni,5462,https://www.uniremington.edu.co/evento/seminarios-de-actualizacion-2/
41566,publish,Seminarios de actualización y de grados,2021-10-22 22:43:33,masteruni,5532,https://www.uniremington.edu.co/evento/seminarios-de-actualizacion-y-de-grados/
42766,publish,Seminarios de actualización y de grados,2022-02-18 21:21:40,masteruni,6106,https://www.uniremington.edu.co/evento/seminarios-de-actualizacion-y-de-grados-2/
33891,publish,Sexto módulo – Medioambiente y recursos hídricos,2020-10-07 02:21:34,masteruni,7091,https://www.uniremington.edu.co/evento/sexto-modulo-medioambiente-y-recursos-hidricos/
27267,publish,Simposio de Ciencias Básicas Biomédicas,2020-05-06 16:39:27,masteruni,2870,https://www.uniremington.edu.co/evento/simposio-de-ciencias-basicas-biomedicas/
70080,publish,Simposio Internacional en Responsabilidad del Estado y Derecho Médico,2026-05-25 16:10:56,masteruni,11770,https://www.uniremington.edu.co/evento/simposio-internacional-en-responsabilidad-del-estado-y-derecho-medico/
62584,publish,Simposio internacional sobre cuidado en la salud,2025-03-07 14:16:34,webcreativa,6190,https://www.uniremington.edu.co/evento/simposio-internacional-sobre-cuidado-en-la-salud/
41309,publish,Simposio sobre obesidad,2021-10-06 15:44:52,masteruni,9603,https://www.uniremington.edu.co/evento/simposio-sobre-obesidad/
50231,publish,Simposio sobre urgencias psiquiátricas,2023-07-10 13:32:12,masteruni,6808,https://www.uniremington.edu.co/evento/simposio-sobre-urgencias-psiquiatricas/
38212,draft,Situación y prospectiva del sector TIC,2021-03-19 21:16:51,masteruni,4226,https://www.uniremington.edu.co/?post_type=tribe_events&p=38212
38317,publish,Situación y prospectiva del sector TIC,2021-04-05 21:29:15,masteruni,5291,https://www.uniremington.edu.co/evento/situacion-y-prospectiva-del-sector-tic/
